id,key,value,type 
3710857023,power,tower,regular
3710857026,power,tower,regular
3710857027,power,tower,regular
3710857028,power,tower,regular
3710857029,power,tower,regular
3710857030,power,tower,regular
3710857031,power,tower,regular
3710857032,power,tower,regular
3710857033,power,tower,regular
3710906047,name,Whisman,regular
3710906047,network,VTA,regular
3710906047,public_transport,stop_position,regular
3710906047,railway,tram_stop,regular
3710906047,wikidata,Q7993919,regular
3710906047,wikipedia,en:Whisman (VTA),regular
3710906048,name,Middlefield,regular
3710906048,network,VTA,regular
3710906048,public_transport,stop_position,regular
3710906048,railway,tram_stop,regular
3710906048,wikidata,Q14683352,regular
3710906048,wikipedia,en:Middlefield (VTA),regular
3710906049,alt_name,Mountain View Transit Center,regular
3710906049,name,Downtown Mountain View,regular
3710906049,network,VTA,regular
3710906049,public_transport,stop_position,regular
3710906049,railway,tram_stop,regular
3710906049,wikidata,Q5303513,regular
3710906049,wikipedia,en:Downtown Mountain View Station,regular
3710906050,name,Bayshore/NASA,regular
3710906050,network,VTA,regular
3710906050,public_transport,stop_position,regular
3710906050,wikidata,Q4874793,regular
3710906050,wikipedia,en:Bayshore/NASA (VTA),regular
3717677782,highway,turning_circle,regular
3720819510,amenity,charging_station,regular
3720819510,capacity,4,regular
3720819510,fee,yes,regular
3720819510,name,eVgo,regular
3720819510,opening_hours,24/7,regular
3720819510,operator,NRG Energy,regular
3720819510,chademo,1,socket
3720819510,type1,1,socket
3720819510,type1_combo,2,socket
3721678689,railway,level_crossing,regular
3721678693,railway,level_crossing,regular
3721712804,crossing,zebra,regular
3721712804,highway,crossing,regular
3721712804,tactile_paving,yes,regular
3721712817,name,Audio High,regular
3721712817,shop,hifi,regular
3721712817,website,http://www.audiohigh.com/,regular
3721713635,amenity,training,regular
3721713635,brand,Tutu School,regular
3721713635,dance,ballet,regular
3721713635,shop,baby_goods,disused
3721713635,name,Tutu School Mountain View,regular
3721713635,old_name,Baby Foods,regular
3721713635,training,dance,regular
3721713635,website,https://www.tutuschool.com/,regular
3721713636,office,insurance,regular
3725512509,city,Mountain View,addr
3725512509,housenumber,225-2,addr
3725512509,postcode,94043,addr
3725512509,state,CA,addr
3725512509,street,East Middlefield Road,addr
3725512509,amenity,restaurant,regular
3725512509,cuisine,Asian,regular
3725512509,delivery,yes,regular
3725512509,name,Srasa Kitchen,regular
3725512509,takeaway,yes,regular
3725512510,city,Mountain View,addr
3725512510,housenumber,235,addr
3725512510,postcode,94043,addr
3725512510,state,CA,addr
3725512510,street,East Middlefield Road,addr
3725512510,amenity,restaurant,regular
3725512510,cuisine,Mexican,regular
3725512510,name,La Coste\xc3\xb1a,regular
3725512510,wheelchair,yes,regular
3729411673,crossing,traffic_signals,regular
3729411673,highway,crossing,regular
3729411674,crossing,traffic_signals,regular
3729411674,highway,crossing,regular
3729411677,crossing,traffic_signals,regular
3729411677,highway,crossing,regular
3729411678,crossing,traffic_signals,regular
3729411678,highway,crossing,regular
3730193779,city,Mountain View,addr
3730193779,housenumber,580,addr
3730193779,postcode,94043,addr
3730193779,street,North Rengstorff Avenue,addr
3730193779,unit,E,addr
3730193779,name,"b""Ernies Wines & Liquors""",regular
3730193779,opening_hours,"Mo-Fr 09:00-22:00; Sa,Su 09:00-22:30",regular
3730193779,shop,alcohol,regular
3730193779,opening_hours,http://www.ernieswinesandliquors.com/,source
3730193779,website,http://www.ernieswinesandliquors.com/,regular
3735561548,name,Retail Solutions Inc.,regular
3735561548,office,company,regular
3735561548,short_name,RSi,regular
3735561548,website,http://www.retailsolutions.com/,regular
3735561548,wikidata,Q7316597,regular
3735561548,wikipedia,en:Retail Solutions Inc.,regular
3735565193,crossing,zebra,regular
3735565193,highway,crossing,regular
3735565200,crossing,zebra,regular
3735565200,highway,crossing,regular
3742260673,name,Opera Software,regular
3742260673,office,company,regular
3742260674,name,Matrix Software,regular
3742260674,office,company,regular
3742260675,housenumber,67,addr
3742260675,postcode,94041,addr
3742260675,street,East Evelyn Avenue,addr
3742260675,name,SmugMug,regular
3742260675,office,company,regular
3742260675,website,http://www.smugmug.com/,regular
3742260676,crossing,zebra,regular
3742260676,highway,crossing,regular
3742260677,crossing,zebra,regular
3742260677,highway,crossing,regular
3742260678,crossing,zebra,regular
3742260678,highway,crossing,regular
3742260679,crossing,zebra,regular
3742260679,highway,crossing,regular
3742260680,crossing,zebra,regular
3742260680,highway,crossing,regular
3742260681,shop,car_repair,disused
3742260681,old_name,Depot Garage,regular
3742260733,office,company,regular
3742260733,old_name,Tellme Networks;Microsoft,regular
3742260733,wikidata,Q7697636,regular
3742260733,wikipedia,en:Tellme Networks,regular
3742260778,traffic_calming,bump,regular
3742260779,traffic_calming,bump,regular
3742260780,traffic_calming,bump,regular
3742260781,traffic_calming,bump,regular
3742260782,traffic_calming,bump,regular
3742260784,traffic_calming,bump,regular
3742260785,traffic_calming,bump,regular
3744891049,city,Mountain View,addr
3744891049,housenumber,1981,addr
3744891049,state,CA,addr
3744891049,street,Landings Drive,addr
3744891049,alt_name,Google Merchandise Store,regular
3744891049,name,Google Company Store,regular
3744891049,shop,yes,regular
3744891050,name,Lockheed P-3 Orion,regular
3744891050,tourism,attraction,regular
3748353504,junction,roundabout,regular
3757691386,amenity,bench,regular
3757691387,amenity,bench,regular
3760951657,amenity,restaurant,regular
3760951657,name,"b""Bajis Cafe""",regular
3764833760,city,Mountain View,addr
3764833760,housenumber,225-1,addr
3764833760,postcode,94043,addr
3764833760,state,CA,addr
3764833760,street,East Middlefield Road,addr
3764833760,amenity,restaurant,regular
3764833760,cuisine,sushi,regular
3764833760,name,Joy Sushi,regular
3764833760,takeaway,yes,regular
3789617901,city,Mountain View,addr
3789617901,housenumber,1077,addr
3789617901,postcode,94043,addr
3789617901,state,CA,addr
3789617901,street,Independence Avenue,addr
3789617901,name,Samovar Deli,regular
3789617901,opening_hours,Mo-Su 11:00-21:00,regular
3789617901,shop,convenience,regular
3789617901,addr,http://bestrussianfood.com/?page_id=38,source
3789617901,website,http://bestrussianfood.com/,regular
3803121904,amenity,restaurant,regular
3803121904,cuisine,chinese,regular
3803121904,name,Cooking Papa,regular
3803121904,opening_hours,"Mo,We-Fr 11:30-21:30, Sa,Su 11:00-09:30",regular
3810782460,highway,stop,regular
3810782460,traffic_sign,stop,regular
3810782461,highway,stop,regular
3810782461,traffic_sign,stop,regular
3812840946,name,Moffett Field Model Railroad Clu,regular
3812840946,tourism,museum,regular
3812841560,barrier,gate,regular
3812841560,foot,yes,regular
3812841560,motor_vehicle,no,regular
3812841588,entrance,main,regular
3836341403,highway,bus_stop,regular
3836341403,name,El Camino and Dale Bus Stop,regular
3836341403,network,VTA,regular
3836341403,route_ref,22,regular
3836341403,shelter,no,regular
3836342234,housenumber,820,addr
3836342234,name,Little Prodigy Preschool,regular
3836342235,name,Tiger Martial arts,regular
3836342236,name,Satkar Indian cuisine,regular
3836342851,name,Himalayan Kitchen,regular
3836342985,name,Little Prodigy Preschool,regular
3836342986,name,7-Eleven,regular
3836342987,amenity,clinic,regular
3836342987,healthcare,urgent_care,regular
3836342987,name,Palo Alto Medical Foundation Urgent Care,regular
3836342987,opening_hours,Mo-Su 08:00-21:00,regular
3836342987,operator,Palo Alto Medical Foundation,regular
3837760166,amenity,bicycle_parking,regular
3849949594,name,Silicon  valley chiropractor,regular
3849952457,name,bollywood beauty salon,regular
3862258798,amenity,doctors,regular
3862258798,name,Silicon Valley Chiropractic,regular
3862259128,name,Mattress Firm,regular
3862259128,shop,bed,regular
3875737067,amenity,post_box,regular
3875737068,amenity,bench,regular
3875737069,highway,bus_stop,regular
3875737069,shelter,no,regular
3875737069,tactile_paving,no,regular
3875737070,highway,bus_stop,regular
3875737070,shelter,no,regular
3875737070,tactile_paving,no,regular
3885420252,amenity,bench,regular
3885439588,amenity,bench,regular
3885439596,amenity,bench,regular
3885439597,amenity,bench,regular
3885439601,amenity,bench,regular
3885439602,amenity,bench,regular
3907498923,traffic_calming,bump,regular
3907498926,traffic_calming,bump,regular
3924303056,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924303056,housenumber,1946,addr
3924303056,street,Rock Street,addr
3924303057,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924303057,housenumber,1956,addr
3924303057,street,Rock Street,addr
3924309010,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309010,housenumber,711,addr
3924309010,street,Reflection Way,addr
3924309011,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309011,housenumber,712,addr
3924309011,street,Reflection Way,addr
3924309012,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309012,housenumber,713,addr
3924309012,street,Reflection Way,addr
3924309013,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309013,housenumber,714,addr
3924309013,street,Reflection Way,addr
3924309014,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309014,housenumber,715,addr
3924309014,street,Reflection Way,addr
3924309015,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309015,housenumber,716,addr
3924309015,street,Reflection Way,addr
3924309016,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309016,housenumber,721,addr
3924309016,street,Reflection Way,addr
3924309017,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309017,housenumber,722,addr
3924309017,street,Reflection Way,addr
3924309018,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309018,housenumber,723,addr
3924309018,street,Reflection Way,addr
3924309019,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309019,housenumber,724,addr
3924309019,street,Reflection Way,addr
3924309020,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309020,housenumber,725,addr
3924309020,street,Reflection Way,addr
3924309021,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309021,housenumber,726,addr
3924309021,street,Reflection Way,addr
3924309022,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309022,housenumber,727,addr
3924309022,street,Reflection Way,addr
3924309023,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309023,housenumber,728,addr
3924309023,street,Reflection Way,addr
3924309024,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309024,housenumber,731,addr
3924309024,street,Reflection Way,addr
3924309025,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309025,housenumber,733,addr
3924309025,street,Reflection Way,addr
3924309026,FIXME,"The buildings shown on Bing imagery (as of 2016-10-02) have since been demolished and replaced. When imagery updates, outline the new buildings.",regular
3924309026,housenumber,735,addr
3924309026,street,Reflection Way,addr
3954372225,city,Mountain View,addr
3954372225,housenumber,590,addr
3954372225,postcode,94040,addr
3954372225,state,CA,addr
3954372225,street,West El Camino Real,addr
3954372225,name,Community Health Awareness Council,regular
3954372225,office,administrative,regular
3954372225,opening_hours,9 a.n. - 8 p.m.,regular
3954374100,city,Mountain View,addr
3954374100,housenumber,490,addr
3954374100,postcode,94040,addr
3954374100,state,CA,addr
3954374100,street,West El Camino Real,addr
3954374100,name,Mountain View Physical Therapy,regular
3954374100,office,therapist,regular
3954374100,opening_hours,07:00-19:00,regular
3956950723,access,private,regular
3956950723,entrance,yes,regular
3956952073,highway,street_lamp,regular
3956952074,highway,street_lamp,regular
3956952075,highway,street_lamp,regular
3956952076,highway,street_lamp,regular
3956952077,highway,street_lamp,regular
3956952078,highway,street_lamp,regular
3956952079,highway,street_lamp,regular
3956952080,highway,street_lamp,regular
3956952081,highway,street_lamp,regular
3956952082,highway,street_lamp,regular
3956952083,highway,street_lamp,regular
3956952084,highway,street_lamp,regular
3956952085,highway,street_lamp,regular
3956952086,highway,street_lamp,regular
3956952087,highway,street_lamp,regular
3956952088,highway,street_lamp,regular
3956952089,highway,street_lamp,regular
3956952090,highway,street_lamp,regular
3956952091,highway,street_lamp,regular
3956952092,highway,street_lamp,regular
3956952093,highway,street_lamp,regular
3956952126,highway,street_lamp,regular
3956952127,highway,street_lamp,regular
3956952128,highway,street_lamp,regular
3956952129,highway,street_lamp,regular
3956952139,highway,street_lamp,regular
3956952140,highway,street_lamp,regular
3956952141,highway,street_lamp,regular
3956952142,highway,street_lamp,regular
3956952143,highway,street_lamp,regular
3956952144,highway,street_lamp,regular
3956952145,highway,street_lamp,regular
3956952146,highway,street_lamp,regular
3956952147,highway,street_lamp,regular
3956952148,highway,street_lamp,regular
3956952149,highway,street_lamp,regular
3956952150,highway,street_lamp,regular
3956952151,highway,street_lamp,regular
3956952152,highway,street_lamp,regular
3956952153,highway,street_lamp,regular
3956952154,highway,street_lamp,regular
3956952155,highway,street_lamp,regular
3956952156,highway,street_lamp,regular
3956952357,highway,street_lamp,regular
3956952358,highway,street_lamp,regular
3956952359,highway,street_lamp,regular
3956952360,highway,street_lamp,regular
3956952361,highway,street_lamp,regular
3956952362,highway,street_lamp,regular
3956952363,highway,street_lamp,regular
3956952364,highway,street_lamp,regular
3956952365,highway,street_lamp,regular
3956952366,highway,street_lamp,regular
3956952367,highway,street_lamp,regular
3956952368,highway,street_lamp,regular
3956952369,highway,street_lamp,regular
3956952370,highway,street_lamp,regular
3956952371,highway,street_lamp,regular
3956952372,highway,street_lamp,regular
3956952373,highway,street_lamp,regular
3956952374,highway,street_lamp,regular
3956952375,highway,street_lamp,regular
3956952376,highway,street_lamp,regular
3956952377,highway,street_lamp,regular
3956952378,highway,street_lamp,regular
3956952379,highway,street_lamp,regular
3956952380,highway,street_lamp,regular
3956952381,highway,street_lamp,regular
3956952382,highway,street_lamp,regular
3956952383,highway,street_lamp,regular
3956952384,highway,street_lamp,regular
3956952385,highway,street_lamp,regular
3956952386,barrier,gate,regular
3956952402,amenity,bench,regular
3956952426,access,no,regular
3956952426,barrier,gate,regular
3956952429,access,no,regular
3956952429,barrier,gate,regular
3957389966,highway,street_lamp,regular
3957389967,highway,street_lamp,regular
3957389968,highway,street_lamp,regular
3957389969,highway,street_lamp,regular
3957389970,highway,street_lamp,regular
3957389971,highway,street_lamp,regular
3957389972,highway,street_lamp,regular
3957389973,highway,street_lamp,regular
3957389974,highway,street_lamp,regular
3957389975,highway,street_lamp,regular
3957389976,highway,street_lamp,regular
3957389977,highway,street_lamp,regular
3957389978,highway,street_lamp,regular
3957389979,barrier,gate,regular
3957389980,barrier,gate,regular
3957389981,barrier,gate,regular
3957389982,barrier,gate,regular
3957389983,emergency,fire_hydrant,regular
3957389984,highway,street_lamp,regular
3957389985,highway,street_lamp,regular
3957389986,highway,street_lamp,regular
3957389987,highway,street_lamp,regular
3957389988,highway,street_lamp,regular
3957389989,highway,street_lamp,regular
3957389990,highway,street_lamp,regular
3957389991,highway,street_lamp,regular
3957389992,highway,street_lamp,regular
3957389993,highway,street_lamp,regular
3957389994,highway,street_lamp,regular
3957389995,highway,street_lamp,regular
3957389996,highway,street_lamp,regular
3957389997,highway,street_lamp,regular
3957389998,highway,street_lamp,regular
3957389999,highway,street_lamp,regular
3957390000,highway,street_lamp,regular
3957390001,highway,street_lamp,regular
3957390002,highway,street_lamp,regular
3957390003,highway,street_lamp,regular
3957390004,highway,street_lamp,regular
3957390005,highway,street_lamp,regular
3957390006,highway,street_lamp,regular
3959003009,crossing,zebra,regular
3959003009,highway,crossing,regular
3959032769,flats,27,addr
3959032769,housenumber,395,addr
3959032769,street,Sierra Vista Avenue,addr
3959032769,entrance,home,regular
3959032770,flats,"26,28",addr
3959032770,housenumber,395,addr
3959032770,street,Sierra Vista Avenue,addr
3959032770,entrance,staircase,regular
3959032771,flats,25,addr
3959032771,housenumber,395,addr
3959032771,street,Sierra Vista Avenue,addr
3959032771,entrance,home,regular
3959032772,flats,1,addr
3959032772,housenumber,395,addr
3959032772,street,Sierra Vista Avenue,addr
3959032772,entrance,home,regular
3959032773,flats,"2,4",addr
3959032773,housenumber,395,addr
3959032773,street,Sierra Vista Avenue,addr
3959032773,entrance,staircase,regular
3959032774,flats,23,addr
3959032774,housenumber,395,addr
3959032774,street,Sierra Vista Avenue,addr
3959032774,entrance,home,regular
3959032775,flats,"22,24",addr
3959032775,housenumber,395,addr
3959032775,street,Sierra Vista Avenue,addr
3959032775,entrance,staircase,regular
3959032776,flats,21,addr
3959032776,housenumber,395,addr
3959032776,street,Sierra Vista Avenue,addr
3959032776,entrance,home,regular
3959032777,flats,3,addr
3959032777,housenumber,395,addr
3959032777,street,Sierra Vista Avenue,addr
3959032777,entrance,home,regular
3959032778,flats,19,addr
3959032778,housenumber,395,addr
3959032778,street,Sierra Vista Avenue,addr
3959032778,entrance,home,regular
3959032779,flats,"18,20",addr
3959032779,housenumber,395,addr
3959032779,street,Sierra Vista Avenue,addr
3959032779,entrance,staircase,regular
3959032780,flats,17,addr
3959032780,housenumber,395,addr
3959032780,street,Sierra Vista Avenue,addr
3959032780,entrance,home,regular
3959032781,flats,5,addr
3959032781,housenumber,395,addr
3959032781,street,Sierra Vista Avenue,addr
3959032781,entrance,home,regular
3959032782,flats,"6,8",addr
3959032782,housenumber,395,addr
3959032782,street,Sierra Vista Avenue,addr
3959032782,entrance,staircase,regular
3959032783,flats,7,addr
3959032783,housenumber,395,addr
3959032783,street,Sierra Vista Avenue,addr
3959032783,entrance,home,regular
3959032784,flats,15,addr
3959032784,housenumber,395,addr
3959032784,street,Sierra Vista Avenue,addr
3959032784,entrance,home,regular
3959032785,flats,"14,16",addr
3959032785,housenumber,395,addr
3959032785,street,Sierra Vista Avenue,addr
3959032785,entrance,staircase,regular
3959032786,flats,13,addr
3959032786,housenumber,395,addr
3959032786,street,Sierra Vista Avenue,addr
3959032786,entrance,home,regular
3959032787,flats,11,addr
3959032787,housenumber,395,addr
3959032787,street,Sierra Vista Avenue,addr
3959032787,entrance,home,regular
3959032788,flats,"10,12",addr
3959032788,housenumber,395,addr
3959032788,street,Sierra Vista Avenue,addr
3959032788,entrance,staircase,regular
3959032789,flats,9,addr
3959032789,housenumber,395,addr
3959032789,street,Sierra Vista Avenue,addr
3959032789,entrance,home,regular
3972952440,access,private,regular
3972952440,barrier,gate,regular
3975272482,access,private,regular
3975272482,entrance,home,regular
3975272483,entrance,yes,regular
3975272484,access,private,regular
3975272484,entrance,home,regular
3975272488,access,private,regular
3975272488,entrance,home,regular
3975272491,access,private,regular
3975272491,entrance,home,regular
3975272492,access,private,regular
3975272492,entrance,home,regular
3975272496,access,private,regular
3975272496,entrance,home,regular
3975272498,access,private,regular
3975272498,entrance,home,regular
3975272505,access,private,regular
3975272505,entrance,home,regular
3975272507,access,private,regular
3975272507,entrance,home,regular
3975272510,access,private,regular
3975272510,entrance,home,regular
3975272515,access,private,regular
3975272515,entrance,home,regular
3975272518,access,private,regular
3975272518,entrance,home,regular
3975272520,access,private,regular
3975272520,entrance,home,regular
3975272524,access,private,regular
3975272524,entrance,home,regular
3975272527,access,private,regular
3975272527,entrance,home,regular
3975272528,access,private,regular
3975272528,entrance,home,regular
3975272533,access,private,regular
3975272533,entrance,home,regular
3975272536,access,private,regular
3975272536,entrance,home,regular
3975272537,access,private,regular
3975272537,entrance,home,regular
3978873228,access,private,regular
3978873228,barrier,gate,regular
3978873232,access,private,regular
3978873232,barrier,gate,regular
3978873234,entrance,staircase,regular
3978873236,entrance,staircase,regular
3978873254,entrance,staircase,regular
3978873255,entrance,staircase,regular
3978873263,entrance,staircase,regular
3978873266,access,private,regular
3978873266,barrier,gate,regular
3978873272,access,private,regular
3978873272,barrier,gate,regular
3978873276,access,private,regular
3978873276,barrier,gate,regular
3978873280,entrance,staircase,regular
3978873282,entrance,staircase,regular
3981042768,amenity,bench,regular
3981042768,backrest,yes,regular
3981042768,covered,yes,regular
3981042768,direction,SE,regular
3981042768,material,wood,regular
3987079728,amenity,bench,regular
3987079734,amenity,bench,regular
3992976043,barrier,gate,regular
3993024346,barrier,gate,regular
3993057813,traffic_calming,bump,regular
3993064697,flats,1,addr
3993064697,housename,San Luis Gardens,addr
3993064697,housenumber,2091,addr
3993064697,street,San Luis Avenue,addr
3993064697,entrance,home,regular
3993064698,flats,10,addr
3993064698,housename,San Luis Gardens,addr
3993064698,housenumber,2091,addr
3993064698,street,San Luis Avenue,addr
3993064698,entrance,home,regular
3993064699,flats,6,addr
3993064699,housename,San Luis Gardens,addr
3993064699,housenumber,2091,addr
3993064699,street,San Luis Avenue,addr
3993064699,entrance,home,regular
3993064700,flats,7,addr
3993064700,housename,San Luis Gardens,addr
3993064700,housenumber,2091,addr
3993064700,street,San Luis Avenue,addr
3993064700,entrance,home,regular
3993064724,traffic_calming,bump,regular
3993064751,barrier,gate,regular
3993064966,barrier,gate,regular
3996459057,city,Mountain View,addr
3996459057,housenumber,425,addr
3996459057,street,North Whisman Road,addr
3996459057,unit,100,addr
3996459057,amenity,restaurant,regular
3996459057,capacity,30,regular
3996459057,cuisine,indian,regular
3996459057,delivery,no,regular
3996459057,name,Everest Cuisine,regular
3996459057,takeaway,yes,regular
3996470269,tourism,information,regular
3996470270,tourism,information,regular
3996470286,tourism,information,regular
3997737294,barrier,gate,regular
4000108384,traffic_calming,bump,regular
4002866436,barrier,gate,regular
4006759453,entrance,main,regular
4006759474,access,private,regular
4006759474,barrier,gate,regular
4006762391,barrier,gate,regular
4018832962,FIXME,"Work out which houses have a Montebello address, and apply it directly to the buildings.",regular
4018832962,city,Mountain View,addr
4018832962,housename,Park Place,addr
4018832962,housenumber,202,addr
4018832962,postcode,94043,addr
4018832962,state,CA,addr
4018832962,street,Montebello Avenue,addr
4018834830,crossing,uncontrolled,regular
4018834830,highway,crossing,regular
4030743799,barrier,gate,regular
4030747483,entrance,home,regular
4030747486,entrance,home,regular
4030747890,amenity,bench,regular
4030747890,backrest,yes,regular
4030747890,direction,NNE,regular
4030747892,entrance,home,regular
4033944928,amenity,parking_entrance,regular
4033944929,amenity,parking_entrance,regular
4053643838,amenity,fast_food,regular
4053643838,cuisine,greek,regular
4053643838,name,Falafel & Keba,regular
4053643838,website,http://www.falafelandkebab.com/,regular
4053643839,amenity,fast_food,regular
4053643839,cuisine,japanese,regular
4053643839,name,Hon Sushi,regular
4053643839,website,http://honsushi.eat24hour.com/,regular
4053643840,amenity,fast_food,disused
4053643840,cuisine,sandwich,disused
4053643840,old_name,Togo\xe2\x80\x99s,regular
4053643841,leisure,sports_centre,disused
4053643841,sport,laser_tag,disused
4053643841,website,http://www.laserquest.com/public/locations/ca-mountain%20view.cfm,disused
4053643841,old_name,Laser Quest,regular
4053675917,access,private,regular
4053675917,amenity,fast_food,regular
4053675917,name,Cosmic Caf\xc3\xa9,regular
4053675917,operator,Microsoft,regular
4053675918,access,private,regular
4053675918,amenity,cafe,regular
4053675918,operator,Microsoft,regular
4053675919,access,private,regular
4053675919,brand,Microsoft,regular
4053675919,name,Microsoft Company Store,regular
4053675919,operator,Microsoft,regular
4053675919,shop,computer,regular
4053678509,crossing,zebra,regular
4053678509,highway,crossing,regular
4053678510,crossing,zebra,regular
4053678510,highway,crossing,regular
4053678511,crossing,zebra,regular
4053678511,highway,crossing,regular
4053678512,crossing,zebra,regular
4053678512,highway,crossing,regular
4053678519,crossing,zebra,regular
4053678519,highway,crossing,regular
4053678519,source,Bing,regular
4057492195,city,Mountain View,addr
4057492195,housenumber,644,addr
4057492195,state,CA,addr
4057492195,street,National Avenue,addr
4057492195,man_made,tower,regular
4057492195,name,ATT,regular
4057492195,type,communication,tower
4057492197,city,Mountain View,addr
4057492197,housenumber,160,addr
4057492197,state,CA,addr
4057492197,street,South Whisman Road,addr
4057492197,man_made,tower,regular
4057492197,name,ATT,regular
4057492197,type,communication,tower
4057715458,housenumber,197,addr
4057715458,street,Sierra Vista Avenue,addr
4057715458,note,"At this location there is no house, only some shrubs with a numbered mailbox.",regular
4057715461,access,private,regular
4057715461,amenity,parking_entrance,regular
4057715461,parking,underground,regular
4080888358,FIXME,Make into outline when imagery is available.,regular
4080888358,housenumber,1755,addr
4080888358,street,Peacock Avenue,addr
4080888358,building,house,regular
4080888358,levels,2,building
4092017044,city,Mountain View,addr
4092017044,housenumber,1764 A,addr
4092017044,postcode,94040,addr
4092017044,state,CA,addr
4092017044,street,Miramonte Avenue,addr
4092017044,name,Spoil Me Salon,regular
4092017044,opening_hours,---,regular
4092017044,shop,beauty,regular
4096796854,amenity,bicycle_parking,regular
4096796854,bicycle_parking,lockers,regular
4096796854,capacity,116,regular
4096796854,covered,yes,regular
4096796854,capacity,http://www.caltrain.com/riderinfo/Bicycles/BicycleParking.html,source
4096796856,traffic_calming,bump,regular
4096796861,amenity,vending_machine,regular
4096796861,network,Caltrain,regular
4096796861,operator,Caltrain,regular
4096796861,vending,public_transport_tickets,regular
4096796862,amenity,vending_machine,regular
4096796862,network,Caltrain,regular
4096796862,operator,Caltrain,regular
4096796862,vending,public_transport_tickets,regular
4096796871,amenity,vending_machine,regular
4096796871,network,Caltrain,regular
4096796871,operator,Caltrain,regular
4096796871,vending,public_transport_tickets,regular
4096796876,amenity,ticket_validator,regular
4096796876,network,Clipper,regular
4096796876,operator,Caltrain,regular
4096796877,amenity,ticket_validator,regular
4096796877,network,Clipper,regular
4096796877,operator,Caltrain,regular
4096796878,amenity,ticket_validator,regular
4096796878,network,Clipper,regular
4096796878,operator,Caltrain,regular
4096796879,amenity,ticket_validator,regular
4096796879,network,Clipper,regular
4096796879,operator,Caltrain,regular
4096796880,amenity,ticket_validator,regular
4096796880,network,Clipper,regular
4096796880,operator,Caltrain,regular
4096796881,amenity,ticket_validator,regular
4096796881,network,Clipper,regular
4096796881,operator,Caltrain,regular
4096796882,amenity,ticket_validator,regular
4096796882,network,Clipper,regular
4096796882,operator,Caltrain,regular
4096796883,amenity,ticket_validator,regular
4096796883,network,Clipper,regular
4096796883,operator,Caltrain,regular
4096800699,amenity,vending_machine,regular
4096800699,network,VTA,regular
4096800699,operator,VTA,regular
4096800699,vending,public_transport_tickets,regular
4096800700,amenity,vending_machine,regular
4096800700,network,VTA,regular
4096800700,operator,VTA,regular
4096800700,vending,public_transport_tickets,regular
4096800701,information,board,regular
4096800701,tourism,information,regular
4100348373,highway,stop,regular
4110695499,amenity,bench,regular
4110695500,amenity,bench,regular
4110695501,amenity,bench,regular
4110695510,amenity,bench,regular
4110695511,amenity,bench,regular
4110695512,amenity,bench,regular
4110695513,amenity,bench,regular
4112530289,amenity,dentist,regular
4112530289,name,Dr.Sharad Sohoni,regular
4114649505,amenity,charging_station,regular
4114649505,capacity,12,regular
4114649505,operator,Tesla Motors,regular
4114866289,power,tower,regular
4143006680,highway,street_lamp,regular
4143006681,highway,street_lamp,regular
4143006683,highway,street_lamp,regular
4143006684,highway,street_lamp,regular
4143006686,natural,tree,regular
4143006687,natural,tree,regular
4143006688,natural,tree,regular
4143006989,natural,tree,regular
4143006990,natural,tree,regular
